time,V(n003)
2.833358599500146e-003,-3.945579e-001
2.833362810527949e-003,-3.936235e-001
2.833372156108426e-003,-3.905313e-001
2.833385107814277e-003,-3.843236e-001
2.833400002836562e-003,-3.746584e-001
2.833421060153649e-003,-3.573254e-001
2.833450670815956e-003,-3.290305e-001
2.833475617992271e-003,-3.033534e-001
2.833503744230595e-003,-2.738496e-001
2.833537842351771e-003,-2.385831e-001
2.833575998436774e-003,-1.999183e-001
2.833684189136283e-003,-9.178207e-002
2.833792379835790e-003,1.634364e-002
2.833900570535299e-003,1.244588e-001
2.834008761234807e-003,2.325635e-001
2.834116951934315e-003,3.406576e-001
2.834225142633823e-003,4.487412e-001
2.834333333333331e-003,5.568143e-001
2.834341011865098e-003,5.642741e-001
2.834351249907453e-003,5.735717e-001
2.834362753079894e-003,5.827995e-001
2.834376177032243e-003,5.915188e-001
2.834390641557410e-003,5.984119e-001
2.834405706315723e-003,6.030395e-001
2.834421800353425e-003,6.056259e-001
2.834441030961022e-003,6.067463e-001
2.834461004011262e-003,6.063475e-001
2.834482546573831e-003,6.051390e-001
2.834504089136399e-003,6.041497e-001
2.834525631698967e-003,6.033798e-001
2.834547174261536e-003,6.028291e-001
2.834568716824104e-003,6.024978e-001
2.834590259386672e-003,6.023857e-001
2.834611801949240e-003,6.024930e-001
2.842679714600928e-003,5.909895e-001
2.850747627252615e-003,5.795777e-001
2.858815539904303e-003,5.682575e-001
2.866883452555989e-003,5.570289e-001
2.874951365207677e-003,5.458920e-001
2.883019277859364e-003,5.348467e-001
2.891087190511052e-003,5.238929e-001
2.906789020438044e-003,5.029640e-001
2.922490850365036e-003,4.824595e-001
2.938192680292029e-003,4.623792e-001
2.953894510219021e-003,4.427233e-001
2.969596340146014e-003,4.234918e-001
2.985298170073006e-003,4.046845e-001
3.000999999999998e-003,3.863016e-001
3.001004220768058e-003,3.863339e-001
3.001008441536118e-003,3.862045e-001
3.001012662304177e-003,3.859133e-001
3.001016883072236e-003,3.854605e-001
3.001021103840296e-003,3.848459e-001
3.001025324608356e-003,3.840697e-001
3.001029545376416e-003,3.831317e-001
3.001038911323221e-003,3.800287e-001
3.001051894680197e-003,3.737985e-001
3.001066825902070e-003,3.641006e-001
3.001087948962235e-003,3.467008e-001
3.001117695197370e-003,3.182650e-001
3.001142640258953e-003,2.925873e-001
3.001170821558402e-003,2.630272e-001
3.001204971057734e-003,2.277100e-001
3.001243287379871e-003,1.888820e-001
3.001299392028778e-003,1.327467e-001
3.001378659837841e-003,5.361183e-002
3.001467422718149e-003,-3.515240e-002
3.001556185598458e-003,-1.238981e-001
3.001644948478766e-003,-2.126252e-001
3.001733711359074e-003,-3.013337e-001
3.001822474239382e-003,-3.900237e-001
3.001911237119690e-003,-4.786951e-001
3.001999999999998e-003,-5.673479e-001
3.002003940668435e-003,-5.711941e-001
3.002011822005307e-003,-5.785317e-001
3.002027584679053e-003,-5.918809e-001
3.002037579018884e-003,-5.990159e-001
3.002049834919909e-003,-6.057236e-001
3.002064371679770e-003,-6.113205e-001
3.002080639329022e-003,-6.150478e-001
3.002098081343461e-003,-6.168671e-001
3.002112882036133e-003,-6.172013e-001
3.002132462107766e-003,-6.165199e-001
3.002151614291893e-003,-6.154294e-001
3.002170766476021e-003,-6.145295e-001
3.002189918660148e-003,-6.138201e-001
3.002209070844276e-003,-6.133013e-001
3.002228223028403e-003,-6.129730e-001
3.002247375212531e-003,-6.128353e-001
3.002266527396658e-003,-6.128882e-001
3.002290073848941e-003,-6.129001e-001
3.003598741211848e-003,-6.110327e-001
3.004907408574754e-003,-6.091410e-001
3.006216075937661e-003,-6.072250e-001
3.007524743300567e-003,-6.052847e-001
3.008833410663474e-003,-6.033201e-001
3.010142078026380e-003,-6.013311e-001
3.011450745389287e-003,-5.993178e-001
3.031912054913097e-003,-5.691873e-001
3.052373364436907e-003,-5.398307e-001
3.072834673960717e-003,-5.112477e-001
3.093295983484527e-003,-4.834385e-001
3.113757293008336e-003,-4.564030e-001
3.134218602532146e-003,-4.301413e-001
3.154679912055956e-003,-4.046534e-001
3.166666666666664e-003,-3.900712e-001
3.166670877489980e-003,-3.901033e-001
3.166675088313296e-003,-3.899742e-001
3.166679299136612e-003,-3.896842e-001
3.166683509959927e-003,-3.892331e-001
3.166687720783243e-003,-3.886210e-001
3.166691931606559e-003,-3.878478e-001
3.166696142429875e-003,-3.869136e-001
3.166705487634543e-003,-3.838221e-001
3.166718438736153e-003,-3.776152e-001
3.166733333142191e-003,-3.679513e-001
3.166754389188036e-003,-3.506205e-001
3.166783996784687e-003,-3.223299e-001
3.166808945889074e-003,-2.966515e-001
3.166837072336264e-003,-2.671481e-001
3.166871170930827e-003,-2.318815e-001
3.166909324429949e-003,-1.932199e-001
3.167017516178051e-003,-8.508446e-002
3.167125707926153e-003,2.304046e-002
3.167233899674255e-003,1.311548e-001
3.167342091422358e-003,2.392587e-001
3.167450283170460e-003,3.473520e-001
3.167558474918562e-003,4.554348e-001
3.167666666666664e-003,5.635070e-001
3.167674345315704e-003,5.709668e-001
3.167684583514423e-003,5.802644e-001
3.167696086672439e-003,5.894919e-001
3.167709510632064e-003,5.982110e-001
3.167723975207989e-003,6.051040e-001
3.167739040041770e-003,6.097314e-001
3.167755134129122e-003,6.123176e-001
3.167774364685370e-003,6.134378e-001
3.167794338982372e-003,6.130387e-001
3.167815882314600e-003,6.118299e-001
3.167837425646827e-003,6.108403e-001
3.167858968979055e-003,6.100700e-001
3.167880512311283e-003,6.095190e-001
3.167902055643511e-003,6.091873e-001
3.167923598975739e-003,6.090748e-001
3.167945142307967e-003,6.091816e-001
3.182988614048509e-003,5.874864e-001
3.198032085789052e-003,5.661664e-001
3.213075557529595e-003,5.452215e-001
3.228119029270138e-003,5.246517e-001
3.243162501010680e-003,5.044571e-001
3.258205972751223e-003,4.846377e-001
3.273249444491766e-003,4.651935e-001
3.281653541707228e-003,4.545224e-001
3.290057638922689e-003,4.439739e-001
3.298461736138151e-003,4.335479e-001
3.306865833353613e-003,4.232445e-001
3.315269930569075e-003,4.130637e-001
3.323674027784537e-003,4.030054e-001
3.332078124999999e-003,3.930697e-001
3.333078125000000e-003,3.918955e-001
3.333333333333330e-003,3.915961e-001
