time,V(n003)
3.466806958095395e-002,2.020374e-001
3.481596733741667e-002,1.842571e-001
3.498238708224424e-002,1.573620e-001
3.516062096364381e-002,1.257567e-001
3.534808311378752e-002,9.343071e-002
3.554825703058809e-002,6.274313e-002
3.573179610571083e-002,3.922457e-002
3.587451953943117e-002,2.468444e-002
3.603064392154405e-002,1.255349e-002
3.619840019517689e-002,3.114603e-003
3.638222321241046e-002,-3.681666e-003
3.657059566331427e-002,-7.594862e-003
3.677659510001802e-002,-9.380574e-003
3.694172213674818e-002,-9.484088e-003
3.709293542983939e-002,-8.827081e-003
3.725097373845934e-002,-7.732831e-003
3.742673822835734e-002,-6.316128e-003
3.760940429126929e-002,-4.829810e-003
3.780632644942161e-002,-3.368278e-003
3.801181001693305e-002,-2.071189e-003
3.816020926312345e-002,-1.317749e-003
3.831376542216452e-002,-7.181548e-004
3.847509136675836e-002,-2.531986e-004
3.865579830078043e-002,1.009620e-004
3.883880391154033e-002,3.149752e-004
3.904129073570296e-002,4.243108e-004
3.924754176079450e-002,4.469168e-004
3.939950243349652e-002,4.223472e-004
3.956687872034258e-002,3.704248e-004
3.992879006751642e-002,2.351142e-004
4.033674190008156e-002,1.063367e-004
4.075311078037697e-002,2.641293e-005
4.135906724611375e-002,-1.120866e-005
4.253599677589600e-002,-3.040482e-006
4.371292630567825e-002,3.318100e-006
4.488985583546050e-002,7.867088e-006
4.606678536524275e-002,1.060648e-005
4.724371489502500e-002,1.153628e-005
4.842064442480724e-002,1.065649e-005
4.959757395458949e-002,7.967104e-006
5.000000000000000e-002,7.832095e-006
5.000000660081366e-002,1.054787e-004
5.000000946084286e-002,1.989882e-004
5.000001330352597e-002,4.222873e-004
5.000001754330170e-002,8.177870e-004
5.000002247170438e-002,1.538584e-003
5.000002945344770e-002,3.111084e-003
5.000003937969651e-002,6.456104e-003
5.000005196085827e-002,1.253494e-002
5.000006774212029e-002,2.284830e-002
5.000008823918278e-002,3.966226e-002
5.000011306677713e-002,6.332111e-002
5.000014575280395e-002,9.689596e-002
5.000017999083399e-002,1.326318e-001
5.000021309037837e-002,1.666734e-001
5.000025327939687e-002,2.071812e-001
5.000100000000000e-002,9.523311e-001
5.000101192353703e-002,9.635884e-001
5.000102782158639e-002,9.770122e-001
5.000103780982741e-002,9.841142e-001
5.000105007363771e-002,9.907911e-001
5.000106463194833e-002,9.963615e-001
5.000108096901661e-002,1.000073e+000
5.000109849182961e-002,1.001878e+000
5.000111315223088e-002,1.002197e+000
5.000112276189964e-002,1.001965e+000
5.000113290531560e-002,1.001498e+000
5.000116947384911e-002,9.995387e-001
5.000118280314628e-002,9.989688e-001
5.000119785741937e-002,9.984807e-001
5.000121500732409e-002,9.981117e-001
5.000123667477292e-002,9.978660e-001
5.000126845669324e-002,9.977338e-001
5.000135345911377e-002,9.976892e-001
5.001502433596781e-002,9.617065e-001
5.002869521282186e-002,9.265405e-001
5.004236608967590e-002,8.921912e-001
5.005603696652995e-002,8.586585e-001
5.006970784338400e-002,8.259425e-001
5.008337872023804e-002,7.940431e-001
5.009704959709209e-002,7.629604e-001
5.019239573754789e-002,5.662973e-001
5.036533633577585e-002,2.751269e-001
5.052703571864483e-002,7.181185e-002
5.069031961577105e-002,-6.605104e-002
5.085667474699527e-002,-1.524703e-001
5.101051940680976e-002,-1.931234e-001
5.119286752673315e-002,-2.068301e-001
5.137025021149100e-002,-1.972272e-001
5.157357360595707e-002,-1.697006e-001
5.177507418473657e-002,-1.352827e-001
5.199979124980411e-002,-9.632841e-002
5.222701225927761e-002,-6.117262e-002
5.240826573620794e-002,-3.798207e-002
5.255117309123917e-002,-2.361435e-002
5.270887603762017e-002,-1.158383e-002
5.287770898164857e-002,-2.328518e-003
5.306240809287077e-002,4.244312e-003
5.325214655009329e-002,7.958979e-003
5.345894026613992e-002,9.474954e-003
5.367196422653586e-002,9.269046e-003
5.389030817792943e-002,7.988011e-003
5.413855023357059e-002,6.028951e-003
5.441270297486901e-002,3.886242e-003
5.468210204640523e-002,2.082188e-003
5.483220319324695e-002,1.297764e-003
5.499658458738817e-002,6.584602e-004
5.515660492186387e-002,2.072737e-004
5.534568552090555e-002,-1.459195e-004
5.552783704568409e-002,-3.414713e-004
5.573941613228930e-002,-4.361203e-004
5.594657701244020e-002,-4.395336e-004
5.618036881202280e-002,-3.809633e-004
5.641743772353402e-002,-2.940430e-004
5.702149148150830e-002,-8.726213e-005
5.737338979621778e-002,-1.360727e-005
5.785557170341153e-002,2.550907e-005
5.835794016647019e-002,2.106545e-005
5.886030862952886e-002,1.724687e-005
5.936267709258752e-002,1.405332e-005
5.986504555564619e-002,1.148481e-005
6.036741401870486e-002,9.541338e-006
6.086978248176353e-002,8.222902e-006
6.137215094482219e-002,7.529504e-006
6.666766666666671e-002,8.019446e-006
6.666766933133451e-002,-1.110138e-005
6.666767288422493e-002,-6.750232e-005
6.666767615249809e-002,-1.705338e-004
6.666768004553624e-002,-3.939364e-004
6.666768443359554e-002,-8.039564e-004
6.666768916929707e-002,-1.500845e-003
6.666769627179234e-002,-3.108080e-003
6.666770607257434e-002,-6.425139e-003
6.666771886377090e-002,-1.263067e-002
6.666773454034006e-002,-2.291264e-002
6.666775532075159e-002,-4.011659e-002
6.666778471995001e-002,-6.836051e-002
6.666781574926638e-002,-1.003473e-001
6.666784761319600e-002,-1.336423e-001
6.666788147716135e-002,-1.684386e-001
6.666792205287617e-002,-2.093154e-001
6.666866666666671e-002,-9.525294e-001
6.666867920397895e-002,-9.643121e-001
6.666869592039529e-002,-9.782529e-001
6.666870573007989e-002,-9.850823e-001
6.666871785194431e-002,-9.914755e-001
6.666873236686444e-002,-9.968064e-001
6.666874888673716e-002,-1.000342e+000
6.666876664042502e-002,-1.002007e+000
6.666878003018101e-002,-1.002220e+000
6.666878970471818e-002,-1.001951e+000
6.666881170174521e-002,-1.000810e+000
6.666883662290071e-002,-9.994773e-001
6.666885000379764e-002,-9.989095e-001
6.666886508351563e-002,-9.984291e-001
6.666888241186032e-002,-9.980679e-001
6.666890437150598e-002,-9.978337e-001
6.666893763444937e-002,-9.977135e-001
6.666902570525264e-002,-9.976662e-001
6.668241576897421e-002,-9.624067e-001
6.669580583269578e-002,-9.279323e-001
6.670919589641736e-002,-8.942430e-001
6.672258596013891e-002,-8.613389e-001
6.673597602386049e-002,-8.292198e-001
6.674936608758206e-002,-7.978858e-001
6.676275615130363e-002,-7.673370e-001
6.685592983429024e-002,-5.743374e-001
6.702940606596754e-002,-2.803469e-001
6.718990372886698e-002,-7.678216e-002
6.735452678183448e-002,6.353585e-002
6.752220721168342e-002,1.516697e-001
6.767532704939781e-002,1.927049e-001
6.785797285785601e-002,2.077670e-001
6.800262450321133e-002,2.019350e-001
6.815013961503108e-002,1.841325e-001
6.831685465996508e-002,1.571592e-001
6.849498595944772e-002,1.255702e-001
6.868268189995608e-002,9.322044e-002
6.888276880376508e-002,6.257408e-002
6.906586831975070e-002,3.914067e-002
6.920873364614515e-002,2.460690e-002
6.936489336232163e-002,1.249323e-002
6.953279430286714e-002,3.066359e-003
6.971659841813838e-002,-3.710093e-003
6.990512058397355e-002,-7.610595e-003
7.011110830509032e-002,-9.384426e-003
7.027589213118257e-002,-9.481571e-003
7.042727826865790e-002,-8.820578e-003
7.058532921435995e-002,-7.724689e-003
7.076125806502526e-002,-6.306115e-003
7.094388573668892e-002,-4.820632e-003
7.114098032482118e-002,-3.359159e-003
7.134644524368156e-002,-2.063904e-003
7.149456909791335e-002,-1.313041e-003
7.164781379390146e-002,-7.157163e-004
7.180937350596399e-002,-2.509552e-004
7.198999039500230e-002,1.022429e-004
7.217318170586197e-002,3.158021e-004
7.237559544214818e-002,4.245592e-004
7.258201038658815e-002,4.467721e-004
7.273424595406221e-002,4.219633e-004
7.290174037386644e-002,3.698817e-004
7.326379924825857e-002,2.344971e-004
7.367197186889160e-002,1.058544e-004
7.408810408599648e-002,2.620114e-005
7.469467204524215e-002,-1.123978e-005
7.591382202922073e-002,-3.029002e-006
7.713297201319931e-002,3.359451e-006
7.835212199717789e-002,7.925582e-006
7.957127198115649e-002,1.066939e-005
8.079042196513507e-002,1.159088e-005
8.200957194911365e-002,1.069004e-005
8.322872193309223e-002,7.966878e-006
8.333333333333330e-002,8.057792e-006
8.333333993417581e-002,1.057078e-004
8.333334279420480e-002,1.992165e-004
8.333334663687306e-002,4.225114e-004
8.333335087663130e-002,8.180119e-004
8.333335580578043e-002,1.538933e-003
8.333336278776432e-002,3.111550e-003
8.333337271489101e-002,6.457007e-003
8.333338529584000e-002,1.253598e-002
8.333340107800097e-002,2.285026e-002
8.333342157522633e-002,3.966470e-002
8.333344640363001e-002,6.332463e-002
8.333347908999891e-002,9.689998e-002
8.333351332706608e-002,1.326348e-001
8.333354642742533e-002,1.666772e-001
8.333358661694727e-002,2.071854e-001
8.333433333333330e-002,9.523311e-001
8.333434529843362e-002,9.636242e-001
8.333436125190069e-002,9.770840e-001
8.333437122983650e-002,9.841692e-001
8.333438348656616e-002,9.908292e-001
8.333439804460409e-002,9.963855e-001
8.333441439738824e-002,1.000088e+000
8.333443193966234e-002,1.001885e+000
8.333444651474127e-002,1.002198e+000
8.333445613131393e-002,1.001963e+000
8.333446629138709e-002,1.001495e+000
8.333450285950124e-002,9.995363e-001
8.333451619706424e-002,9.989666e-001
8.333453125478009e-002,9.984791e-001
8.333454842141137e-002,9.981104e-001
8.333457010810741e-002,9.978653e-001
8.333460197685541e-002,9.977336e-001
8.333468719160146e-002,9.976886e-001
8.334845558483189e-002,9.614519e-001
8.336222397806233e-002,9.260436e-001
8.337599237129276e-002,8.914636e-001
8.338976076452317e-002,8.577119e-001
8.340352915775361e-002,8.247886e-001
8.341729755098404e-002,7.926935e-001
8.343106594421447e-002,7.614268e-001
8.352708589757378e-002,5.636609e-001
8.369988492019430e-002,2.733663e-001
8.386195386580814e-002,7.019148e-002
8.402498693484682e-002,-6.698076e-002
8.419108294410559e-002,-1.528690e-001
8.434517349512682e-002,-1.933312e-001
8.452747386588336e-002,-2.068262e-001
8.470503593378706e-002,-1.970751e-001
8.490834108533699e-002,-1.694691e-001
8.511001134779554e-002,-1.349966e-001
8.533472873344061e-002,-9.606250e-002
8.556213410263977e-002,-6.092121e-002
8.574279042055012e-002,-3.784852e-002
8.588591747733929e-002,-2.349110e-002
8.604366920634285e-002,-1.148872e-002
8.621272659040599e-002,-2.252987e-003
8.639739569609846e-002,4.288701e-003
8.658737083607315e-002,7.983139e-003
8.679414937441091e-002,9.479685e-003
8.700738126504784e-002,9.259619e-003
8.722695802252314e-002,7.963535e-003
8.747486264266305e-002,6.005076e-003
8.774983313441126e-002,3.857572e-003
8.801622401403537e-002,2.076776e-003
8.816580829024329e-002,1.296364e-003
8.832988513542704e-002,6.586413e-004
8.849004637970562e-002,2.071849e-004
8.867904160208685e-002,-1.457967e-004
8.886129682690820e-002,-3.414166e-004
8.907276926593036e-002,-4.360073e-004
8.928001083204032e-002,-4.394211e-004
8.951372000290968e-002,-3.808932e-004
8.975085838625459e-002,-2.939674e-004
9.035483852950955e-002,-8.725780e-005
9.070678241624922e-002,-1.360604e-005
9.118896560153819e-002,2.550400e-005
9.169133928673366e-002,2.106182e-005
9.219371297192913e-002,1.724444e-005
9.269608665712460e-002,1.405186e-005
9.319846034232006e-002,1.148409e-005
9.370083402751553e-002,9.541131e-006
9.420320771271100e-002,8.222973e-006
9.470558139790647e-002,7.529621e-006
1.000010000000000e-001,8.008630e-006
1.000010061338063e-001,-7.495133e-005
1.000010089377534e-001,-1.593106e-004
1.000010128125408e-001,-3.690678e-004
1.000010170114258e-001,-7.384086e-004
1.000010218120042e-001,-1.403550e-003
1.000010284375776e-001,-2.818118e-003
1.000010378807207e-001,-5.848029e-003
1.000010502198812e-001,-1.155670e-002
1.000010654486920e-001,-2.116503e-002
1.000010852862395e-001,-3.714475e-002
1.000011140657259e-001,-6.436309e-002
1.000011442545290e-001,-9.529969e-002
1.000011748687664e-001,-1.273201e-001
1.000012089332316e-001,-1.624493e-001
1.000012472748474e-001,-2.011879e-001
1.000020000000000e-001,-9.525295e-001
1.000020045457382e-001,-9.569363e-001
1.000020136372145e-001,-9.652374e-001
1.000020318201672e-001,-9.800675e-001
1.000020413945762e-001,-9.864874e-001
1.000020533629775e-001,-9.924552e-001
1.000020678578023e-001,-9.974101e-001
1.000020848512140e-001,-1.000682e+000
1.000021032710155e-001,-1.002135e+000
1.000021150007466e-001,-1.002213e+000
1.000021246037572e-001,-1.001895e+000
1.000021469927848e-001,-1.000705e+000
1.000021721284020e-001,-9.993789e-001
1.000021856799293e-001,-9.988250e-001
1.000022010688199e-001,-9.983617e-001
1.000022189411528e-001,-9.980199e-001
1.000022419842326e-001,-9.978085e-001
1.000022798148691e-001,-9.977083e-001
1.000023770034884e-001,-9.976323e-001
1.000116771991583e-001,-9.730499e-001
1.000209773948283e-001,-9.488504e-001
1.000302775904982e-001,-9.250338e-001
1.000395777861681e-001,-9.015999e-001
1.000488779818380e-001,-8.785490e-001
1.000581781775079e-001,-8.558808e-001
1.000674783731779e-001,-8.335956e-001
1.001322983355070e-001,-6.885080e-001
1.002619382601653e-001,-4.403074e-001
1.004277754666203e-001,-1.910688e-001
1.006076083947434e-001,2.544795e-003
1.007572659985976e-001,1.079261e-001
1.009098666825669e-001,1.701188e-001
1.010759095831877e-001,2.012727e-001
1.012556398088379e-001,2.062568e-001
1.014074207725512e-001,1.941583e-001
1.015658487202440e-001,1.713757e-001
1.017378461456611e-001,1.417226e-001
1.019211314250654e-001,1.092515e-001
1.021143499466733e-001,7.761443e-002
1.023203451310416e-001,4.863894e-002
1.024734508031848e-001,3.119590e-002
1.026319941264111e-001,1.722552e-002
1.027900712015007e-001,6.902454e-003
1.029726005362995e-001,-1.271762e-003
1.031535162258381e-001,-6.195558e-003
1.033575134744752e-001,-8.855586e-003
1.035622368276788e-001,-9.543456e-003
1.037061243236451e-001,-9.136131e-003
1.038651701599712e-001,-8.133771e-003
1.040301967441088e-001,-6.843742e-003
1.042160527367466e-001,-5.313509e-003
1.044024005467441e-001,-3.870599e-003
1.046102963678380e-001,-2.471613e-003
1.047769937274527e-001,-1.552706e-003
1.049273821244647e-001,-9.061614e-004
1.050853803542855e-001,-3.973487e-004
1.052600747292058e-001,-2.558648e-006
1.054425203155811e-001,2.564371e-004
1.056384423135686e-001,3.998953e-004
1.058434223283533e-001,4.494632e-004
1.060005188954542e-001,4.372888e-004
1.061625065199207e-001,3.944568e-004
1.065154060279064e-001,2.650178e-004
1.069127782313786e-001,1.307410e-004
1.073015625079655e-001,4.319158e-005
1.078942279786407e-001,-8.268802e-006
1.085011613895186e-001,-3.118761e-006
1.091080948003966e-001,1.088613e-006
1.097150282112745e-001,4.353322e-006
1.103219616221525e-001,6.675364e-006
1.109288950330304e-001,8.054739e-006
1.115358284439084e-001,8.491449e-006
1.121427618547863e-001,7.985492e-006
1.163441458333333e-001,7.963224e-006
1.166666666666666e-001,7.824624e-006
1.166666732674795e-001,1.054934e-004
1.166666761275545e-001,1.990129e-004
1.166666799702505e-001,4.223229e-004
1.166666842100204e-001,8.178341e-004
1.166666891385759e-001,1.538669e-003
1.166666961203978e-001,3.111216e-003
1.166667060468650e-001,6.456361e-003
1.166667186280167e-001,1.253527e-002
1.166667344094979e-001,2.284887e-002
1.166667549066386e-001,3.966299e-002
1.166667797344704e-001,6.332215e-002
1.166668124206689e-001,9.689721e-002
1.166668466584688e-001,1.326328e-001
1.166668797582900e-001,1.666747e-001
1.166669199474893e-001,2.071826e-001
1.166676666666666e-001,9.523311e-001
1.166676786008079e-001,9.635975e-001
1.166676945129963e-001,9.770305e-001
1.166677044986026e-001,9.841282e-001
1.166677167606012e-001,9.908008e-001
1.166677313188438e-001,9.963676e-001
1.166677476599147e-001,1.000077e+000
1.166677651876771e-001,1.001880e+000
1.166677798262585e-001,1.002197e+000
1.166677894376859e-001,1.001965e+000
1.166677995853398e-001,1.001497e+000
1.166678361537551e-001,9.995381e-001
1.166678494851521e-001,9.989682e-001
1.166678645402885e-001,9.984803e-001
1.166678816944328e-001,9.981114e-001
1.166679033667375e-001,9.978658e-001
1.166679351705823e-001,9.977337e-001
1.166680202268105e-001,9.976890e-001
1.166817151997404e-001,9.616436e-001
1.166954101726703e-001,9.264177e-001
1.167091051456002e-001,8.920114e-001
1.167228001185301e-001,8.584245e-001
1.167364950914600e-001,8.256572e-001
1.167501900643898e-001,7.937095e-001
1.167638850373197e-001,7.625812e-001
1.168593976670883e-001,5.656453e-001
1.170323032703564e-001,2.746915e-001
1.171940940172362e-001,7.141089e-002
1.173573160603500e-001,-6.628120e-002
1.175236072571813e-001,-1.525690e-001
1.176775127111248e-001,-1.931750e-001
1.178598490552487e-001,-2.068292e-001
1.180372760636590e-001,-1.971896e-001
1.182405949789278e-001,-1.696434e-001
1.184421375034205e-001,-1.352120e-001
1.186668546471822e-001,-9.626262e-002
1.188941212222831e-001,-6.111040e-002
1.190752266760740e-001,-3.794906e-002
1.192181882326902e-001,-2.358388e-002
1.193759033398247e-001,-1.156031e-002
1.195447916985054e-001,-2.309832e-003
1.197294834780881e-001,4.255299e-003
1.199192803696897e-001,7.964968e-003
1.201260703702594e-001,9.476135e-003
1.203391456531412e-001,9.266719e-003
1.205577991294581e-001,7.981934e-003
1.208059546372793e-001,6.023039e-003
1.210803109702269e-001,3.879124e-003
1.213489551908990e-001,2.080894e-003
1.214989293578824e-001,1.297452e-003
1.216632303005235e-001,6.585483e-004
1.218232866532834e-001,2.072811e-004
1.220123431021022e-001,-1.458664e-004
1.221945210829172e-001,-3.414455e-004
1.224060710371155e-001,-4.360877e-004
1.226132524358360e-001,-4.395068e-004
1.228470212472359e-001,-3.809513e-004
1.230841069590689e-001,-2.940311e-004
1.236881376570648e-001,-8.726739e-005
1.240400564273635e-001,-1.360922e-005
1.245222391210920e-001,2.550724e-005
1.250246067434827e-001,2.106434e-005
1.255269743658735e-001,1.724633e-005
1.260293419882642e-001,1.405320e-005
1.265317096106550e-001,1.148495e-005
1.270340772330457e-001,9.541588e-006
1.275364448554365e-001,8.223107e-006
1.280388124778273e-001,7.529509e-006
1.333343333333333e-001,7.975688e-006
1.333343399340279e-001,-8.968542e-005
1.333343427940143e-001,-1.831977e-004
1.333343466366441e-001,-4.064964e-004
1.333343508763192e-001,-8.013244e-004
1.333343557482633e-001,-1.511897e-003
1.333343627064159e-001,-3.072552e-003
1.333343725562767e-001,-6.378056e-003
1.333343851553634e-001,-1.244288e-002
1.333344008588862e-001,-2.267526e-002
1.333344213365091e-001,-3.954883e-002
1.333344509524545e-001,-6.793135e-002
1.333344816806818e-001,-9.957606e-002
1.333345132102503e-001,-1.325301e-001
1.333345471257629e-001,-1.674012e-001
1.333345873112077e-001,-2.079048e-001
1.333353333333333e-001,-9.525294e-001
1.333353455632493e-001,-9.640497e-001
1.333353618698041e-001,-9.777310e-001
1.333353717513701e-001,-9.846805e-001
1.333353839216817e-001,-9.911970e-001
1.333353984402810e-001,-9.966326e-001
1.333354148386117e-001,-1.000241e+000
1.333354324354350e-001,-1.001962e+000
1.333354464435582e-001,-1.002217e+000
1.333354560700248e-001,-1.001962e+000
1.333354779412066e-001,-1.000833e+000
1.333355028206328e-001,-9.994989e-001
1.333355161543944e-001,-9.989286e-001
1.333355311787041e-001,-9.984441e-001
1.333355483832426e-001,-9.980789e-001
1.333355701378167e-001,-9.978397e-001
1.333356025956917e-001,-9.977148e-001
1.333356888979081e-001,-9.976717e-001
1.333488708312297e-001,-9.629575e-001
1.333620527645512e-001,-9.290037e-001
1.333752346978727e-001,-8.958103e-001
1.333884166311942e-001,-8.633774e-001
1.334015985645157e-001,-8.317050e-001
1.334147804978372e-001,-8.007930e-001
1.334279624311587e-001,-7.706414e-001
1.335197800167135e-001,-5.798687e-001
1.336935128538257e-001,-2.840933e-001
1.338532631183761e-001,-8.021311e-002
1.340182940849925e-001,6.150158e-002
1.341864080697478e-001,1.507459e-001
1.343390142474666e-001,1.922170e-001
1.345217245282921e-001,2.077414e-001
1.346671031306958e-001,2.021124e-001
1.348152777916143e-001,1.843544e-001
1.349814748965532e-001,1.575213e-001
1.351597796103116e-001,1.259065e-001
1.353470664768603e-001,9.359843e-002
1.355472968411845e-001,6.288047e-002
1.357311958296597e-001,3.929285e-002
1.358738022301637e-001,2.474797e-002
1.360298957491345e-001,1.260325e-002
1.361975330253926e-001,3.154684e-003
1.363813703973829e-001,-3.657772e-003
1.365696193830090e-001,-7.581396e-003
1.367756274653553e-001,-9.376328e-003
1.369413699089797e-001,-9.484505e-003
1.370925538640802e-001,-8.829519e-003
1.372506503365059e-001,-7.735448e-003
1.374262787959652e-001,-6.320036e-003
1.376090114483280e-001,-4.832962e-003
1.378058175249642e-001,-3.371801e-003
1.380113577322874e-001,-2.073739e-003
1.381598612667440e-001,-1.319350e-003
1.383135354906918e-001,-7.189361e-004
1.384747765496091e-001,-2.539365e-004
1.386555198041286e-001,1.005533e-004
1.388384575435965e-001,3.147071e-004
1.390409754983570e-001,4.242353e-004
1.392471672581208e-001,4.469690e-004
1.393990385034526e-001,4.224767e-004
1.395663735648285e-001,3.706068e-004
1.399282355990501e-001,2.353196e-004
1.403361141848622e-001,1.064966e-004
1.407525647698568e-001,2.648244e-005
1.413583225489847e-001,-1.119861e-005
1.424887062208935e-001,-3.073052e-006
1.436190898928023e-001,3.256677e-006
1.447494735647111e-001,7.790581e-006
1.458798572366199e-001,1.052866e-005
1.470102409085287e-001,1.147092e-005
1.481406245804375e-001,1.061735e-005
1.492710082523463e-001,7.967954e-006
1.499999999999999e-001,8.011866e-006
1.500000034838061e-001,3.719294e-005
1.500000069389354e-001,1.031400e-004
1.500000104725010e-001,2.389813e-004
1.500000150700515e-001,5.500406e-004
1.500000192323534e-001,1.010829e-003
1.500000250559614e-001,2.016800e-003
1.500000326485729e-001,4.031098e-003
1.500000444411231e-001,8.639306e-003
1.500000575184062e-001,1.582364e-002
1.500000756732160e-001,2.896824e-002
1.500000977341467e-001,4.842481e-002
1.500001281831427e-001,7.868230e-002
1.500001944995600e-001,1.476439e-001
1.500002299669779e-001,1.837681e-001
1.500003579182433e-001,3.115476e-001
1.500009999999999e-001,9.523348e-001
1.500010080266239e-001,9.601092e-001
1.500010187287894e-001,9.697681e-001
1.500010300599229e-001,9.787710e-001
1.500010433434179e-001,9.872832e-001
1.500010578293301e-001,9.940739e-001
1.500010729774915e-001,9.986259e-001
1.500010891625339e-001,1.001134e+000
1.500011085980925e-001,1.002179e+000
1.500011190078851e-001,1.002107e+000
